brand,model,year,engine_size,fuel_type,transmission,mileage,doors,owner_count,price,car_age,price_per_km,price_category
chevrolet,impala,2007,1.4,hybrid,automatic,127134,5,3,7557,19,0.059440751956581585,medio
hyundai,elantra,2021,1.8,diesel,automatic,124497,4,2,11210,5,0.09004160709408987,luxo
ford,focus,2011,2.9,hybrid,automatic,128050,4,2,10239,15,0.07996032830669031,alto
volkswagen,passat,2007,1.7,electric,manual,13151,3,3,9636,19,0.7326642335766423,alto
bmw,5 series,2002,2.9,diesel,semi-automatic,152266,4,2,4554,24,0.02990799056919753,baixo
honda,accord,2002,2.1,petrol,manual,97749,4,2,4845,24,0.049565217391304345,baixo
honda,civic,2011,2.7,hybrid,semi-automatic,294262,2,5,5214,15,0.017718843347617606,baixo
kia,sportage,2014,4.7,petrol,semi-automatic,119128,4,2,10617,12,0.08912187628537133,alto
mercedes,e-class,2022,3.1,diesel,semi-automatic,82545,3,2,12149,4,0.14717854287306473,luxo
chevrolet,equinox,2018,2.1,diesel,manual,291296,4,1,5774,8,0.019821694009893684,baixo
hyundai,elantra,2011,4.9,petrol,automatic,226959,5,2,9260,15,0.04080014099400776,alto
honda,civic,2006,4.0,petrol,semi-automatic,268070,4,4,4538,20,0.016928351071171445,baixo
honda,civic,2002,2.9,petrol,manual,144962,3,2,4700,24,0.0324220663203714,baixo
toyota,rav4,2009,1.3,diesel,manual,267380,4,4,2752,17,0.010292429155399973,baixo
kia,rio,2001,3.3,electric,automatic,106887,4,3,9062,25,0.08478033081356186,alto
audi,q5,2006,4.2,hybrid,manual,175387,5,3,7592,20,0.043286883937327526,medio
bmw,5 series,2019,3.9,petrol,automatic,268188,4,4,9836,7,0.03667562800860587,alto
bmw,3 series,2013,2.3,petrol,automatic,158475,4,1,8630,13,0.05445619525985007,medio
bmw,x5,2018,1.8,electric,semi-automatic,69733,3,4,11905,8,0.17072016519918548,luxo
audi,q5,2014,2.1,electric,manual,116789,3,2,10064,12,0.08617176128093158,alto
kia,optima,2023,3.4,petrol,manual,222656,5,5,9946,3,0.044669603919930655,alto
volkswagen,tiguan,2001,2.6,electric,automatic,167586,2,2,7148,25,0.04265247304385185,medio
volkswagen,golf,2015,3.9,diesel,automatic,191745,3,3,10165,11,0.053012839902788066,alto
ford,fiesta,2019,1.8,petrol,semi-automatic,35376,4,2,10892,7,0.3078836532210193,alto
bmw,3 series,2020,3.2,petrol,semi-automatic,84397,4,1,11612,6,0.13758619872508826,luxo
chevrolet,equinox,2014,1.3,electric,manual,148192,2,2,8636,12,0.05827535713562719,medio
toyota,corolla,2008,1.0,hybrid,manual,71514,4,4,7069,18,0.09884639586100818,medio
honda,cr-v,2002,4.8,diesel,semi-automatic,163875,2,5,6222,24,0.03796773169957773,baixo
honda,accord,2008,2.7,electric,manual,76443,2,3,9671,18,0.12651090994715086,alto
volkswagen,golf,2018,3.0,petrol,manual,163371,2,3,9232,8,0.05650907132189115,alto
ford,focus,2004,3.3,petrol,manual,295928,3,5,2681,22,0.009059605513484654,baixo
kia,sportage,2012,3.1,electric,manual,52872,5,1,11742,14,0.22207932214930115,luxo
mercedes,e-class,2011,2.0,diesel,automatic,295007,3,4,4999,15,0.016945303178218896,baixo
ford,explorer,2008,3.9,petrol,automatic,180706,2,5,8285,18,0.045847698207595725,medio
volkswagen,passat,2004,1.7,electric,semi-automatic,209392,3,2,4812,22,0.022980710912017116,baixo
mercedes,e-class,2005,1.3,hybrid,semi-automatic,278024,5,3,2339,21,0.008412912507867997,baixo
volkswagen,golf,2003,3.7,hybrid,manual,78673,4,5,8126,23,0.10328698172204286,medio
mercedes,gla,2012,1.7,petrol,manual,12689,2,2,9146,14,0.7207249802994484,alto
kia,optima,2016,2.9,hybrid,manual,89062,4,4,11018,10,0.12371018267967618,alto
bmw,3 series,2000,1.6,diesel,manual,250736,5,5,2000,26,0.007976485321272887,baixo
mercedes,c-class,2008,3.4,electric,semi-automatic,113280,5,4,9634,18,0.08504515320309672,alto
kia,rio,2018,4.0,electric,automatic,297664,2,3,11046,8,0.037108830396586766,alto
mercedes,e-class,2006,2.9,hybrid,manual,42016,5,5,8959,20,0.2132232191731918,alto
ford,focus,2002,3.8,electric,manual,34216,4,5,9815,24,0.2868457199637607,alto
honda,civic,2012,4.8,hybrid,semi-automatic,141658,4,1,10666,14,0.07529348647103255,alto
audi,a4,2018,4.9,electric,manual,293890,3,2,10522,8,0.03580238932121092,alto
mercedes,c-class,2004,4.9,electric,manual,83044,3,3,10539,22,0.12690709856102114,alto
chevrolet,impala,2002,4.7,hybrid,automatic,36862,4,4,11162,24,0.3027968423622603,luxo
audi,a3,2013,1.1,petrol,automatic,98768,5,2,8624,13,0.08731484575119723,medio
chevrolet,malibu,2008,1.6,petrol,semi-automatic,136629,3,5,5367,18,0.03928127058479104,baixo
kia,rio,2008,3.7,hybrid,semi-automatic,8170,2,4,11036,18,1.3506302778117734,alto
hyundai,tucson,2020,2.8,electric,semi-automatic,73990,4,2,13420,6,0.1813734102796286,luxo
volkswagen,passat,2001,2.8,diesel,semi-automatic,223950,4,2,2721,25,0.01214997923652942,baixo
mercedes,gla,2018,1.5,hybrid,manual,116026,4,2,9679,8,0.08342023839278788,alto
hyundai,elantra,2018,2.0,petrol,automatic,232527,2,3,8349,8,0.03590535333379206,medio
toyota,corolla,2001,3.8,hybrid,semi-automatic,40935,4,5,8381,25,0.20473421926910298,medio
volkswagen,tiguan,2014,1.9,petrol,manual,52859,2,2,9142,12,0.1729474082482028,alto
toyota,rav4,2013,3.1,petrol,semi-automatic,193684,2,5,7226,13,0.03730800010326045,medio
toyota,camry,2006,1.3,petrol,manual,151379,2,2,4172,20,0.02755978332672744,baixo
hyundai,sonata,2021,1.6,petrol,manual,230436,4,1,7391,5,0.03207384230830986,medio
hyundai,tucson,2008,2.5,petrol,manual,166390,4,1,5672,18,0.03408838218413256,baixo
bmw,x5,2018,3.4,hybrid,automatic,169196,2,3,12016,8,0.07101780764434358,luxo
chevrolet,malibu,2007,1.1,diesel,automatic,42238,3,3,7955,19,0.18833305712729942,medio
mercedes,gla,2002,1.8,hybrid,automatic,173099,2,5,5538,24,0.03199306759098787,baixo
honda,accord,2019,2.7,diesel,semi-automatic,273260,5,4,7034,7,0.02574095827798332,medio
ford,focus,2009,1.8,petrol,automatic,67606,2,1,8747,17,0.12938009377727158,medio
ford,focus,2020,2.8,electric,manual,84377,2,1,13212,6,0.1565810993386902,luxo
toyota,rav4,2016,2.6,petrol,semi-automatic,233350,5,1,6833,10,0.029282068643374144,medio
bmw,5 series,2001,2.2,electric,automatic,203100,4,4,6038,25,0.02972905106326409,baixo
hyundai,sonata,2009,4.1,electric,automatic,226315,4,2,9873,17,0.0436248431396808,alto
volkswagen,golf,2007,2.5,petrol,automatic,32143,5,4,9557,19,0.2973183175709308,alto
mercedes,c-class,2022,4.5,petrol,manual,78604,5,3,13627,4,0.17336047325233764,luxo
volkswagen,golf,2006,4.2,diesel,semi-automatic,42613,3,5,9247,20,0.21699441498099217,alto
honda,accord,2011,3.3,diesel,automatic,216830,3,5,7863,15,0.036263264939053914,medio
mercedes,c-class,2000,4.7,petrol,automatic,43400,5,2,9432,26,0.2173221815165549,alto
bmw,x5,2002,3.9,electric,automatic,207519,5,1,7949,24,0.03830474171164225,medio
toyota,rav4,2007,1.7,diesel,automatic,266065,2,2,4078,19,0.015327024121834431,baixo
honda,accord,2008,5.0,diesel,automatic,173260,2,5,9534,18,0.055026809264635435,alto
mercedes,e-class,2002,2.3,petrol,semi-automatic,46455,5,3,6070,24,0.13066127087997245,baixo
kia,rio,2013,4.2,diesel,manual,61692,5,5,10966,13,0.17775112249363786,alto
mercedes,e-class,2019,5.0,electric,semi-automatic,88654,2,4,15026,7,0.16948846652755062,luxo
chevrolet,equinox,2023,2.0,electric,manual,5086,5,3,14898,3,2.9286416355415765,luxo
mercedes,c-class,2016,2.2,electric,semi-automatic,299287,3,2,7114,10,0.02376974686589506,medio
audi,a4,2018,1.9,petrol,automatic,218506,4,4,8529,8,0.039033074455280606,medio
volkswagen,golf,2007,1.2,petrol,semi-automatic,186908,5,5,3661,19,0.019587071783595224,baixo
ford,fiesta,2006,4.3,electric,automatic,128881,3,1,11122,20,0.08629599168231405,luxo
kia,sportage,2008,3.3,hybrid,semi-automatic,64813,3,1,9503,18,0.14661955750300862,alto
ford,explorer,2023,1.2,hybrid,automatic,39557,4,4,13908,3,0.3515850144092219,luxo
volkswagen,tiguan,2005,2.0,diesel,automatic,114559,5,3,6808,21,0.05942737430167598,medio
honda,accord,2016,2.0,diesel,manual,63505,4,5,9629,10,0.15162346864863163,alto
toyota,camry,2018,3.4,electric,semi-automatic,20423,3,1,14491,8,0.7095084214649432,luxo
bmw,x5,2021,4.2,diesel,semi-automatic,263328,4,2,9333,5,0.03544235538053158,alto
bmw,3 series,2015,2.7,petrol,automatic,230835,4,1,8183,11,0.03544940997071514,medio
kia,optima,2019,2.5,electric,manual,124314,4,2,11813,7,0.09502473555081849,luxo
audi,a4,2012,3.2,hybrid,semi-automatic,258221,2,5,6735,14,0.026082208332365173,medio
toyota,corolla,2010,3.0,diesel,semi-automatic,32347,4,1,9453,16,0.2922282675899592,alto
toyota,rav4,2015,3.4,hybrid,automatic,35371,4,4,13792,11,0.38991292547777906,luxo
volkswagen,golf,2022,1.1,diesel,automatic,100212,2,5,11295,4,0.11270992785367168,luxo
bmw,x5,2007,1.0,diesel,automatic,293388,3,3,2832,19,0.009652713632753784,baixo
kia,rio,2015,1.1,diesel,automatic,213044,2,2,6939,11,0.03257058367950433,medio
kia,rio,2015,3.6,electric,automatic,133945,4,4,13021,11,0.0972108162991056,luxo
bmw,3 series,2009,1.1,petrol,semi-automatic,271776,5,4,2464,17,0.009066256526490468,baixo
bmw,x5,2008,1.7,electric,manual,71714,3,1,8765,18,0.12221989820818517,medio
audi,a3,2007,2.2,hybrid,automatic,5049,3,2,10799,19,2.1384158415841585,alto
toyota,rav4,2017,3.9,electric,automatic,157242,3,3,13455,9,0.0855681969944608,luxo
mercedes,c-class,2004,3.9,petrol,semi-automatic,206087,4,3,5078,22,0.024639959628896393,baixo
hyundai,elantra,2012,4.7,diesel,manual,137379,3,5,9652,14,0.07025767942932014,alto
toyota,rav4,2022,4.0,hybrid,semi-automatic,215548,5,4,11389,4,0.05283717391405202,luxo
audi,a3,2014,4.1,electric,semi-automatic,72306,4,3,12953,12,0.17913894920270512,luxo
mercedes,e-class,2023,3.1,hybrid,automatic,183781,3,1,12924,3,0.07032244724728211,luxo
mercedes,gla,2020,4.7,electric,semi-automatic,56519,5,4,15669,6,0.27722929936305735,luxo
ford,explorer,2020,1.9,hybrid,automatic,228471,4,4,9930,6,0.04346265625547113,alto
audi,a4,2002,2.4,hybrid,semi-automatic,749,3,5,8085,24,10.78,medio
audi,q5,2004,4.6,electric,manual,205475,5,4,7790,22,0.03791197025443361,medio
audi,a3,2019,3.7,diesel,manual,128588,2,5,10928,7,0.08498394108360746,alto
mercedes,gla,2010,4.3,hybrid,automatic,106738,4,1,11765,16,0.11022213061767488,luxo
bmw,x5,2006,1.5,diesel,semi-automatic,131980,4,5,4760,20,0.036065797349618504,baixo
toyota,camry,2013,1.1,diesel,semi-automatic,218485,3,4,4730,13,0.021648984374284853,baixo
toyota,camry,2007,3.7,petrol,manual,7203,3,5,9755,19,1.3541088284286507,alto
audi,a4,2016,3.1,diesel,manual,97800,5,3,10044,10,0.10269833641782804,alto
ford,explorer,2019,2.2,diesel,automatic,262822,3,1,8243,7,0.031363312952062794,medio
bmw,x5,2019,1.7,diesel,automatic,189988,4,1,9200,7,0.048423856117985775,alto
bmw,3 series,2017,1.6,diesel,automatic,240226,2,2,7495,9,0.031199656991095923,medio
honda,accord,2015,4.6,diesel,semi-automatic,90142,2,1,11397,11,0.12643244622433245,luxo
chevrolet,equinox,2005,3.4,electric,manual,82467,4,5,9350,21,0.11337730998690401,alto
volkswagen,tiguan,2010,4.5,hybrid,automatic,234158,5,4,9416,16,0.04021199270581101,alto
audi,q5,2009,2.6,hybrid,automatic,177694,4,1,8346,17,0.04696811953065646,medio
audi,q5,2018,3.7,diesel,automatic,140877,5,2,11882,8,0.08434248072800579,luxo
kia,optima,2020,2.6,petrol,automatic,186639,4,5,10467,6,0.05608122588941277,alto
ford,fiesta,2014,2.5,diesel,manual,1540,2,5,10769,12,6.988319273199221,alto
ford,explorer,2015,3.8,hybrid,automatic,35335,2,2,14193,11,0.40165836540638444,luxo
kia,optima,2008,4.5,electric,automatic,132866,3,5,11842,18,0.08912672070566807,luxo
kia,optima,2013,1.4,petrol,semi-automatic,21187,3,1,8976,13,0.42363602038889936,alto
mercedes,gla,2010,3.0,electric,automatic,109329,4,3,11413,16,0.10439037775541937,luxo
toyota,camry,2003,3.9,petrol,manual,102299,3,1,6854,23,0.06699902248289345,medio
toyota,corolla,2007,4.3,diesel,automatic,147539,4,1,9049,19,0.06133251999457774,alto
ford,explorer,2008,2.6,petrol,semi-automatic,220336,2,5,4693,18,0.021299191692725233,baixo
volkswagen,passat,2023,1.9,diesel,automatic,206886,5,2,10262,3,0.04960195662366412,alto
chevrolet,impala,2011,1.1,diesel,automatic,69570,3,2,8608,15,0.12372971496744332,medio
honda,civic,2022,4.2,hybrid,semi-automatic,151184,5,4,12876,4,0.08516717928365909,luxo
toyota,rav4,2012,3.3,petrol,semi-automatic,158791,2,1,7824,14,0.04927200362738677,medio
volkswagen,tiguan,2017,3.3,electric,automatic,111531,4,4,13769,9,0.12345335867733027,luxo
chevrolet,impala,2010,1.3,electric,manual,3075,2,5,10338,16,3.360858257477243,alto
honda,civic,2008,2.5,diesel,automatic,48695,2,1,9526,18,0.19562181698702152,alto
audi,q5,2008,1.7,petrol,semi-automatic,199728,2,1,4205,18,0.021053527529802885,baixo
chevrolet,malibu,2020,3.6,diesel,semi-automatic,136688,5,1,10966,6,0.08022591430180921,alto
audi,a4,2017,2.1,diesel,manual,136340,3,1,8573,9,0.06287910459802994,medio
mercedes,gla,2008,2.7,petrol,semi-automatic,135623,5,2,6487,18,0.047830767415796616,baixo
hyundai,tucson,2015,1.6,petrol,automatic,43454,3,2,10830,11,0.2492233344839489,alto
volkswagen,tiguan,2009,4.8,petrol,semi-automatic,81481,5,1,9970,17,0.12235831226528558,alto
mercedes,c-class,2018,1.1,hybrid,automatic,15005,3,2,12799,8,0.8529254964680795,luxo
kia,rio,2022,3.2,diesel,automatic,27425,4,1,14851,4,0.5414934733464596,luxo
toyota,camry,2012,4.6,diesel,semi-automatic,159593,5,5,9108,14,0.05706981465468627,alto
toyota,rav4,2018,1.2,electric,automatic,23090,2,2,13738,8,0.5949504135810489,luxo
bmw,5 series,2003,3.1,electric,manual,21203,5,5,9675,23,0.4562818336162988,alto
kia,optima,2005,3.8,hybrid,automatic,7995,3,4,11740,21,1.4682341170585294,luxo
hyundai,elantra,2004,3.3,hybrid,semi-automatic,50875,2,1,8582,22,0.16868464501926253,medio
hyundai,sonata,2002,1.8,electric,semi-automatic,293718,4,1,2625,24,0.008937113363452823,baixo
toyota,corolla,2023,2.2,electric,semi-automatic,62511,5,3,13949,3,0.22314115689787561,luxo
chevrolet,equinox,2020,3.9,electric,automatic,175761,5,4,13984,6,0.07956213516004597,luxo
chevrolet,malibu,2019,3.9,hybrid,semi-automatic,167618,2,3,11347,7,0.06769518968613343,luxo
audi,q5,2012,1.6,petrol,manual,289368,4,5,3512,14,0.012136752727486358,baixo
mercedes,e-class,2022,4.0,petrol,semi-automatic,159928,2,3,11501,4,0.07191316146540028,luxo
ford,fiesta,2019,3.9,diesel,manual,100659,5,3,11686,7,0.11609378104510232,luxo
toyota,camry,2013,3.1,diesel,manual,203588,3,5,7028,13,0.03452052910520706,medio
bmw,x5,2009,2.6,petrol,semi-automatic,70133,5,1,7997,17,0.11402458151538483,medio
volkswagen,golf,2006,2.3,petrol,manual,55654,2,5,7086,20,0.12732009702632288,medio
toyota,rav4,2022,4.1,electric,automatic,253516,3,5,13229,4,0.05218190496100853,luxo
hyundai,elantra,2000,4.1,diesel,manual,269426,4,3,2811,26,0.010433252792036433,baixo
bmw,5 series,2011,4.7,petrol,manual,193401,4,1,8231,15,0.0425590221404122,medio
volkswagen,tiguan,2023,3.6,petrol,automatic,45801,4,4,15183,3,0.331492074581896,luxo
mercedes,c-class,2005,2.7,electric,manual,221258,5,2,5874,21,0.026548072620774747,baixo
toyota,rav4,2023,1.6,diesel,manual,112349,5,5,10353,3,0.09214953271028037,alto
kia,rio,2001,3.6,petrol,automatic,183666,4,5,5826,25,0.03172045059809329,baixo
audi,q5,2012,4.5,diesel,manual,187400,5,3,8452,14,0.04510114673881142,medio
honda,civic,2016,3.0,petrol,automatic,16505,4,2,13069,10,0.7917726887192537,luxo
kia,sportage,2008,3.7,hybrid,semi-automatic,271404,2,2,5771,18,0.02126342550800464,baixo
audi,a3,2007,2.5,electric,automatic,80739,4,2,10585,19,0.1310998266039138,alto
audi,a4,2005,2.9,electric,automatic,187906,5,2,8241,21,0.0438568015028711,medio
ford,focus,2001,3.0,petrol,automatic,190816,3,5,5083,25,0.026638087801401342,baixo
audi,a3,2002,3.3,petrol,automatic,244633,3,2,4607,24,0.018832214655362705,baixo
honda,cr-v,2015,3.7,diesel,semi-automatic,18846,3,4,11923,11,0.6326205762190269,luxo
bmw,5 series,2018,2.7,hybrid,manual,297818,2,3,7243,8,0.02432014075663406,medio
audi,a3,2008,2.6,diesel,semi-automatic,31085,5,1,8478,18,0.2727272727272727,medio
audi,a4,2016,3.8,electric,semi-automatic,40584,3,5,13888,10,0.34219539238634966,luxo
hyundai,sonata,2022,2.0,electric,manual,252579,5,5,9648,4,0.0381977987172381,alto
ford,explorer,2002,2.5,diesel,automatic,137131,3,3,5957,24,0.04343989732520491,baixo
bmw,5 series,2020,2.2,diesel,semi-automatic,181518,4,2,8669,6,0.04775808593039847,medio
bmw,5 series,2003,2.3,hybrid,manual,198662,3,4,4326,23,0.021775569683333083,baixo
audi,q5,2007,3.8,petrol,semi-automatic,270796,5,3,4584,19,0.016927809392275395,baixo
mercedes,e-class,2008,4.6,diesel,semi-automatic,202468,5,4,7050,18,0.034820145306195024,medio
hyundai,sonata,2002,2.0,petrol,automatic,159764,4,2,5004,24,0.031321002722749035,baixo
bmw,x5,2002,3.1,petrol,manual,244188,5,2,2916,24,0.011941569849583724,baixo
mercedes,e-class,2013,2.5,diesel,manual,115976,5,5,8180,13,0.07053122601895204,medio
honda,accord,2023,2.7,diesel,automatic,42252,2,2,14354,3,0.3397155231581189,luxo
volkswagen,passat,2016,4.8,electric,automatic,36943,5,1,16461,10,0.4455662624512776,luxo
mercedes,e-class,2013,2.4,electric,semi-automatic,176391,2,4,8872,13,0.05029706562655903,alto
ford,explorer,2013,1.4,petrol,manual,253282,4,4,4334,13,0.017111294480877122,baixo
kia,sportage,2004,3.8,electric,manual,189775,4,3,7304,22,0.03848747997639322,medio
toyota,rav4,2021,5.0,petrol,automatic,164237,5,5,13615,5,0.08289798950303827,luxo
hyundai,elantra,2004,3.4,diesel,manual,299626,3,3,2707,22,0.009034566310779736,baixo
honda,civic,2009,1.6,hybrid,manual,200905,5,3,5381,17,0.02678366997501319,baixo
hyundai,elantra,2004,4.3,diesel,semi-automatic,217759,3,1,5244,22,0.02408155767817781,baixo
bmw,x5,2013,2.3,petrol,semi-automatic,216833,4,3,5963,13,0.027500299768486492,baixo
chevrolet,impala,2010,4.7,electric,automatic,47121,5,1,14357,16,0.3046772208310343,luxo
ford,fiesta,2013,1.8,hybrid,automatic,37903,4,5,11541,13,0.30447973828619673,luxo
mercedes,gla,2015,4.2,diesel,semi-automatic,238931,3,3,8021,11,0.03357022081596438,medio
hyundai,elantra,2022,3.6,electric,manual,538,2,1,16289,4,30.22077922077922,luxo
toyota,corolla,2006,4.6,electric,automatic,93440,5,1,12131,20,0.1298252373155253,luxo
ford,focus,2023,4.4,electric,manual,195913,5,5,13481,3,0.06881080474085569,luxo
hyundai,sonata,2017,3.5,hybrid,manual,251153,5,4,8676,9,0.034544542392317065,medio
mercedes,e-class,2014,3.8,diesel,automatic,163258,3,2,10334,12,0.06329819489277773,alto
chevrolet,malibu,2006,4.0,hybrid,manual,265454,3,3,5590,20,0.02105818311954945,baixo
kia,sportage,2017,3.2,petrol,manual,204302,4,1,8313,9,0.04068956402989677,medio
toyota,rav4,2005,3.6,petrol,manual,78941,3,4,7621,21,0.0965392313343974,medio
mercedes,e-class,2005,3.2,electric,semi-automatic,253434,4,3,5731,21,0.022613293349379525,baixo
kia,sportage,2018,3.9,hybrid,automatic,60938,5,2,14681,8,0.2409130441917327,luxo
mercedes,gla,2021,4.3,hybrid,semi-automatic,86892,4,2,13962,5,0.16068037701540977,luxo
honda,accord,2002,1.5,hybrid,manual,155050,3,4,4099,24,0.02643646284125868,baixo
honda,civic,2012,1.3,petrol,automatic,18611,3,5,10127,14,0.5441113260262196,alto
volkswagen,tiguan,2017,4.2,diesel,automatic,59104,2,3,13717,9,0.23207850435665342,luxo
bmw,x5,2002,4.3,petrol,manual,162723,5,3,5745,24,0.03530517932204223,baixo
hyundai,tucson,2021,3.0,electric,semi-automatic,132255,5,5,12754,5,0.09643418824098718,luxo
hyundai,elantra,2001,1.6,electric,manual,170043,3,1,4599,25,0.027045941050551622,baixo
audi,q5,2017,2.9,hybrid,automatic,157795,3,2,11444,9,0.07252401835280996,luxo
volkswagen,passat,2013,2.5,petrol,manual,116315,4,3,8173,13,0.07026548368238247,medio
volkswagen,tiguan,2008,4.7,petrol,automatic,226596,4,1,8168,18,0.03604637307643085,medio
toyota,corolla,2012,3.3,hybrid,automatic,164117,3,2,10217,14,0.06225398798425523,alto
honda,civic,2019,4.7,hybrid,semi-automatic,254760,2,5,10404,7,0.04083827587425077,alto
kia,rio,2022,4.1,petrol,semi-automatic,61422,5,1,13571,4,0.2209432948569754,luxo
chevrolet,malibu,2017,2.9,electric,automatic,299218,3,4,9615,9,0.032133654614178914,alto
bmw,x5,2004,1.2,petrol,semi-automatic,13525,5,5,6229,22,0.46052047907733257,baixo
ford,explorer,2011,3.2,electric,semi-automatic,183636,4,3,8927,15,0.048612207779477994,alto
ford,fiesta,2020,3.6,electric,manual,86259,3,4,13974,6,0.16199860885694412,luxo
volkswagen,golf,2013,2.0,electric,semi-automatic,228406,4,2,7431,13,0.03253402916723218,medio
chevrolet,malibu,2021,1.3,diesel,semi-automatic,169843,5,1,8303,5,0.048886036598290196,medio
hyundai,sonata,2022,3.2,hybrid,automatic,261305,4,2,11173,4,0.042758298699608885,luxo
volkswagen,tiguan,2005,2.9,hybrid,automatic,69400,5,3,9612,21,0.13849944525295024,alto
mercedes,e-class,2016,1.2,electric,manual,79084,5,5,10518,10,0.13299614339002339,alto
audi,q5,2005,4.0,electric,semi-automatic,243799,2,5,6724,21,0.027579983593109106,medio
chevrolet,impala,2005,1.8,petrol,manual,116675,3,5,5066,21,0.04341938359216977,baixo
ford,explorer,2012,2.1,electric,automatic,162395,3,4,10052,14,0.06189807630729821,alto
hyundai,tucson,2022,4.5,electric,semi-automatic,156806,2,3,14063,4,0.08968349627248784,luxo
volkswagen,golf,2021,1.4,petrol,automatic,64978,5,2,12000,5,0.18467504886194,luxo
bmw,5 series,2003,1.4,electric,semi-automatic,5400,4,5,8292,23,1.5352712460655433,medio
hyundai,elantra,2014,2.9,electric,automatic,132962,5,1,12040,12,0.09055150681016523,luxo
audi,a4,2007,4.9,hybrid,manual,177012,2,4,8559,19,0.04835238089857807,medio
bmw,x5,2015,3.0,electric,semi-automatic,85063,2,3,11898,11,0.13987115583560614,luxo
kia,optima,2011,2.9,petrol,automatic,137771,2,2,9044,15,0.06564468832563947,alto
bmw,5 series,2021,2.4,petrol,manual,36857,3,1,12062,5,0.3272559552878615,luxo
chevrolet,equinox,2016,2.8,diesel,automatic,74133,5,3,11717,10,0.15805163622629292,luxo
honda,accord,2000,2.6,hybrid,automatic,93376,2,4,7332,26,0.07852040652409051,medio
honda,cr-v,2014,2.5,diesel,semi-automatic,206868,2,3,6662,12,0.03220395516002881,medio
toyota,corolla,2005,3.4,petrol,manual,212699,4,3,4746,21,0.02231311706629055,baixo
audi,q5,2002,2.3,electric,semi-automatic,273206,3,5,3535,24,0.012938907129026709,baixo
bmw,3 series,2009,3.9,electric,automatic,75927,4,3,12681,17,0.16701348646085765,luxo
ford,focus,2014,1.4,diesel,semi-automatic,103373,2,1,7632,12,0.07382900922862615,medio
hyundai,elantra,2000,4.8,diesel,automatic,298742,5,5,4425,26,0.014812062542051195,baixo
mercedes,gla,2009,1.6,hybrid,semi-automatic,25764,2,1,8884,17,0.3448088492140501,alto
kia,sportage,2011,2.7,electric,manual,21260,4,5,11674,15,0.5490804759888999,luxo
audi,a3,2009,1.1,hybrid,automatic,57983,3,1,9240,17,0.15935430463576158,alto
chevrolet,malibu,2023,2.0,electric,semi-automatic,37328,3,1,14253,3,0.381821104235313,luxo
toyota,camry,2016,3.7,petrol,automatic,240983,3,4,9280,10,0.038508780665936326,alto
honda,accord,2009,3.3,petrol,manual,74667,5,5,8606,17,0.11525687041302835,medio
volkswagen,passat,2014,1.5,petrol,manual,1470,2,2,9770,12,6.64174031271244,alto
kia,sportage,2020,4.5,electric,automatic,287416,5,5,12351,6,0.04297240594676028,luxo
chevrolet,impala,2008,3.6,diesel,manual,258326,3,4,4933,18,0.0190959520297917,baixo
toyota,corolla,2001,3.8,hybrid,manual,13886,2,4,8922,25,0.6424713761071505,alto
toyota,corolla,2007,3.8,petrol,manual,252617,3,2,4947,19,0.01958292758235755,baixo
ford,fiesta,2004,2.7,petrol,manual,33338,3,1,7333,22,0.21995260805663036,medio
hyundai,sonata,2004,1.2,electric,manual,178018,2,5,4939,22,0.027744229548531337,baixo
audi,a3,2004,3.5,electric,semi-automatic,284771,4,3,5104,22,0.01792311041815909,baixo
toyota,corolla,2011,3.3,petrol,manual,124745,2,3,8205,15,0.06577365206098792,medio
honda,civic,2012,1.1,petrol,semi-automatic,89483,3,3,7010,14,0.07833802690983863,medio
hyundai,tucson,2015,2.5,diesel,semi-automatic,292957,2,5,5240,11,0.01788652298281665,baixo
kia,sportage,2006,3.9,electric,manual,177274,2,1,8254,20,0.046560428712452404,medio
kia,rio,2000,3.3,diesel,automatic,104614,4,5,6807,26,0.06506715098217272,medio
honda,accord,2018,4.4,electric,automatic,291085,2,4,11578,8,0.0397751867145792,luxo
audi,a3,2008,1.1,petrol,semi-automatic,248569,5,5,2628,18,0.010572474554451462,baixo
ford,explorer,2010,4.7,hybrid,semi-automatic,44277,5,5,11914,16,0.26907267717602423,luxo
hyundai,tucson,2007,2.2,petrol,semi-automatic,34949,2,4,7701,19,0.220343347639485,medio
audi,a4,2018,1.2,electric,semi-automatic,16602,4,3,12367,8,0.7448653857736554,luxo
audi,q5,2005,2.2,hybrid,manual,63288,3,3,7534,21,0.11904122359335746,medio
mercedes,e-class,2001,3.7,hybrid,manual,69261,3,1,7714,25,0.11137420230429385,medio
mercedes,gla,2019,1.8,petrol,semi-automatic,107742,3,4,9445,7,0.08766230752809927,alto
ford,focus,2005,1.1,petrol,semi-automatic,171245,4,4,3275,21,0.019124534295691577,baixo
kia,optima,2019,4.1,petrol,semi-automatic,192186,5,5,10056,7,0.0523240385666044,alto
toyota,rav4,2001,1.5,diesel,automatic,155289,4,2,4294,25,0.027651490759224677,baixo
honda,accord,2020,3.4,diesel,semi-automatic,286798,3,1,7764,6,0.027071224097713033,medio
mercedes,e-class,2021,2.9,hybrid,semi-automatic,74814,2,3,12803,5,0.17112878433469225,luxo
hyundai,sonata,2004,1.5,hybrid,semi-automatic,283114,5,1,2137,22,0.0075481694717694225,baixo
